,id,is_jj,min_id,max_id,is_continue,is_continue_break,min_price,max_price,price_count,start_time,end_time,max_vol,min_vol,sum_vol,avg_vol,max_sale_vol,max_buy_vol,id_count,tran_type0,tran_type1,tran_type2
8088,690366,0,19308,19308,-1,0,31.52,31.52,1,09:43:56,09:43:56,1000,1000,1000,1000.0,6550,1000,1,,普通挂买,
8089,690597,0,19309,19309,-1,0,31.52,31.52,1,09:43:56,09:43:56,1000,1000,1000,1000.0,6550,1000,1,,普通挂买,
8090,693452,0,19310,19310,-1,0,31.52,31.52,1,09:43:56,09:43:56,1300,1300,1300,1300.0,6550,1300,1,,普通挂买,
8091,696257,0,19311,19311,-1,0,31.52,31.52,1,09:43:56,09:43:56,300,300,300,300.0,6550,300,1,,普通挂买,
8092,697804,0,19312,19312,-1,0,31.52,31.52,1,09:43:56,09:43:56,500,500,500,500.0,6550,500,1,,普通挂买,
8093,710134,0,19313,19313,-1,0,31.52,31.52,1,09:43:56,09:43:56,100,100,100,100.0,6650,100,1,,普通挂买,
8094,712194,0,19314,19314,-1,0,31.52,31.52,1,09:43:56,09:43:56,100,100,100,100.0,6650,100,1,,普通挂买,
8095,702134,0,19315,19329,1,1,31.51,31.51,1,09:43:57,09:43:57,1600,100,2700,337.5,1900,2700,8,,普通挂买,
8096,712751,0,19322,19322,-1,0,31.52,31.52,1,09:43:57,09:43:57,200,200,200,200.0,6950,200,1,,推动追买,
8097,712935,0,19323,19323,-1,0,31.52,31.52,1,09:43:57,09:43:57,100,100,100,100.0,7050,100,1,,普通挂买,
8098,712987,0,19324,19324,-1,0,31.52,31.52,1,09:43:57,09:43:57,100,100,100,100.0,8050,100,1,,普通挂买,
8099,713119,0,19325,19325,-1,0,31.52,31.52,1,09:43:58,09:43:58,1000,1000,1000,1000.0,11050,1000,1,,普通挂买,
8100,713225,0,19326,19326,-1,0,31.52,31.52,1,09:43:58,09:43:58,3000,3000,3000,3000.0,11150,3000,1,,普通挂买,
8101,713251,0,19327,19327,-1,0,31.52,31.52,1,09:43:58,09:43:58,100,100,100,100.0,11350,100,1,,普通挂买,
8102,713473,0,19328,19328,-1,0,31.52,31.52,1,09:43:59,09:43:59,200,200,200,200.0,11350,200,1,,普通挂买,
8103,712599,0,19330,19330,-1,0,31.51,31.51,1,09:43:59,09:43:59,300,300,300,300.0,2200,300,1,,普通挂买,
8104,713673,0,19331,19331,-1,0,31.51,31.51,1,09:43:59,09:43:59,300,300,300,300.0,2300,300,1,,普通挂买,
8105,713693,0,19332,19332,-1,0,31.51,31.51,1,09:43:59,09:43:59,100,100,100,100.0,2500,100,1,,普通挂买,
8106,713706,0,19333,19334,1,0,31.51,31.52,2,09:43:59,09:43:59,1200,200,1400,700.0,13300,1400,2,,普通挂买,推动追买
8107,713991,0,19335,19336,1,0,31.52,31.53,2,09:44:00,09:44:00,750,250,1000,500.0,13300,1000,2,,普通挂买,推动追买
8108,714032,0,19337,19337,-1,0,31.53,31.53,1,09:44:00,09:44:00,1500,1500,1500,1500.0,7250,1500,1,,普通挂买,
8109,714077,0,19338,19338,-1,0,31.53,31.53,1,09:44:00,09:44:00,700,700,700,700.0,7250,700,1,,普通挂买,
8110,685376,0,19340,19340,-1,0,31.5,31.5,1,09:44:00,09:44:00,100,100,100,100.0,10000,100,1,,普通挂买,
8111,685557,0,19341,19341,-1,0,31.5,31.5,1,09:44:00,09:44:00,100,100,100,100.0,10000,100,1,,普通挂买,
8112,685984,0,19342,19342,-1,0,31.5,31.5,1,09:44:00,09:44:00,4600,4600,4600,4600.0,10000,4600,1,,普通挂买,
8113,686008,0,19343,19343,-1,0,31.5,31.5,1,09:44:00,09:44:00,1100,1100,1100,1100.0,10000,1100,1,,普通挂买,
8114,686528,0,19344,19344,-1,0,31.5,31.5,1,09:44:00,09:44:00,200,200,200,200.0,10000,200,1,,普通挂买,
8115,686650,0,19345,19345,-1,0,31.5,31.5,1,09:44:00,09:44:00,600,600,600,600.0,10000,600,1,,普通挂买,
8116,687518,0,19346,19346,-1,0,31.5,31.5,1,09:44:00,09:44:00,400,400,400,400.0,10000,400,1,,普通挂买,
8117,688277,0,19347,19351,-1,1,31.5,31.5,1,09:44:00,09:44:00,300,200,500,250.0,10000,500,2,,普通挂买,
8118,714312,0,19348,19349,1,0,31.51,31.53,2,09:44:00,09:44:00,200,100,300,150.0,8350,300,2,,,推动追买
8119,714318,0,19350,19350,-1,0,31.52,31.52,1,09:44:01,09:44:01,100,100,100,100.0,200,100,1,,普通挂买,
8120,714446,0,19352,19353,1,0,31.52,31.53,2,09:44:01,09:44:01,200,100,300,150.0,8350,300,2,,,推动追买
8121,714510,0,19354,19354,-1,0,31.53,31.53,1,09:44:01,09:44:01,600,600,600,600.0,8350,600,1,,普通挂买,
8122,714608,0,19355,19355,-1,0,31.53,31.53,1,09:44:01,09:44:01,100,100,100,100.0,8350,100,1,,普通挂买,
8123,714879,0,19356,19356,-1,0,31.58,31.58,1,09:44:02,09:44:02,100,100,100,100.0,200,100,1,,推动追买,
8124,714528,0,19357,19357,-1,0,31.52,31.52,1,09:44:02,09:44:02,2500,2500,2500,2500.0,7000,2500,1,,普通挂买,
8125,714553,0,19358,19358,-1,0,31.51,31.51,1,09:44:02,09:44:02,100,100,100,100.0,7000,100,1,,普通挂买,
8126,714762,0,19359,19359,-1,0,31.51,31.51,1,09:44:02,09:44:02,100,100,100,100.0,7000,100,1,,普通挂买,
8127,690339,0,19360,19360,-1,0,31.5,31.5,1,09:44:02,09:44:02,900,900,900,900.0,7000,900,1,,普通挂买,
8128,690984,0,19361,19361,-1,0,31.5,31.5,1,09:44:02,09:44:02,100,100,100,100.0,7000,100,1,,普通挂买,
8129,691452,0,19362,19362,-1,0,31.5,31.5,1,09:44:02,09:44:02,1000,1000,1000,1000.0,7000,1000,1,,普通挂买,
8130,691825,0,19363,19413,-1,1,31.5,31.5,1,09:44:02,09:44:02,2300,100,2400,1200.0,7000,2400,2,,普通挂买,
8131,715261,0,19364,19364,-1,0,31.57,31.57,1,09:44:02,09:44:02,100,100,100,100.0,100,100,1,,推动追买,
8132,715288,0,19365,19366,1,0,31.53,31.53,1,09:44:03,09:44:03,800,400,1200,600.0,800,1200,2,,普通挂买,
8133,715416,0,19367,19367,-1,0,31.51,31.51,1,09:44:03,09:44:03,100,100,100,100.0,2400,100,1,,普通挂买,
8134,715766,0,19368,19368,-1,0,31.51,31.51,1,09:44:03,09:44:03,100,100,100,100.0,2400,100,1,,普通挂买,
8135,715776,0,19369,19386,1,1,31.51,31.52,2,09:44:03,09:44:03,5100,100,16700,1518.1818181818182,5100,16700,11,,普通挂买,推动追买
8136,716463,0,19375,19375,-1,0,31.57,31.57,1,09:44:05,09:44:05,700,700,700,700.0,800,700,1,,推动追买,
8137,716460,0,19376,19376,-1,0,31.53,31.53,1,09:44:06,09:44:06,200,200,200,200.0,200,200,1,,普通挂买,
8138,716950,0,19377,19378,1,0,31.53,31.53,1,09:44:06,09:44:06,100,100,200,100.0,400,200,2,,普通挂买,
8139,717192,0,19380,19380,-1,0,31.55,31.55,1,09:44:06,09:44:06,100,100,100,100.0,100,100,1,,推动追买,
8140,717302,0,19382,19382,-1,0,31.53,31.53,1,09:44:07,09:44:07,200,200,200,200.0,600,200,1,,推动追买,
8141,717481,0,19385,19385,-1,0,31.53,31.53,1,09:44:07,09:44:07,100,100,100,100.0,600,100,1,,推动追买,
8142,717129,0,19387,19387,-1,0,31.52,31.52,1,09:44:07,09:44:07,400,400,400,400.0,800,400,1,,普通挂买,
8143,716046,0,19388,19388,-1,0,31.51,31.51,1,09:44:07,09:44:07,100,100,100,100.0,800,100,1,,普通挂买,
8144,716168,0,19389,19389,-1,0,31.51,31.51,1,09:44:07,09:44:07,200,200,200,200.0,800,200,1,,普通挂买,
8145,716437,0,19390,19409,-1,1,31.51,31.51,1,09:44:08,09:44:08,500,100,1000,250.0,5500,1000,4,,普通挂买,
8146,718011,0,19391,19393,1,0,31.53,31.53,1,09:44:08,09:44:08,1500,300,2600,866.6666666666666,3400,2600,3,,普通挂买,推动追买
8147,718194,0,19394,19394,-1,0,31.53,31.53,1,09:44:08,09:44:08,200,200,200,200.0,3400,200,1,,普通挂买,
8148,718342,0,19396,19396,-1,0,31.53,31.53,1,09:44:09,09:44:09,100,100,100,100.0,3400,100,1,,推动追买,
8149,718478,0,19397,19397,-1,0,31.53,31.53,1,09:44:09,09:44:09,100,100,100,100.0,3400,100,1,,普通挂买,
8150,718494,0,19398,19404,1,0,31.53,31.53,1,09:44:09,09:44:09,2200,100,6800,971.4285714285714,3500,6800,7,,普通挂买,
8151,718520,0,19405,19405,-1,0,31.53,31.53,1,09:44:10,09:44:10,1200,1200,1200,1200.0,3500,1200,1,,普通挂买,
8152,718693,0,19406,19406,-1,0,31.52,31.52,1,09:44:10,09:44:10,100,100,100,100.0,3500,100,1,,普通挂买,
8153,718903,0,19408,19408,-1,0,31.52,31.52,1,09:44:10,09:44:10,400,400,400,400.0,3500,400,1,,推动追买,
8154,716824,0,19410,19410,-1,0,31.51,31.51,1,09:44:10,09:44:10,700,700,700,700.0,5500,700,1,,普通挂买,
8155,717842,0,19411,19411,-1,0,31.51,31.51,1,09:44:10,09:44:10,200,200,200,200.0,5500,200,1,,普通挂买,
8156,718588,0,19412,19412,-1,0,31.51,31.51,1,09:44:10,09:44:10,500,500,500,500.0,5500,500,1,,普通挂买,
8157,693971,0,19414,19414,-1,0,31.5,31.5,1,09:44:10,09:44:10,300,300,300,300.0,5500,300,1,,普通挂买,
8158,694872,0,19415,19415,-1,0,31.5,31.5,1,09:44:10,09:44:10,300,300,300,300.0,5500,300,1,,普通挂买,
8159,695655,0,19416,19416,-1,0,31.5,31.5,1,09:44:10,09:44:10,1200,1200,1200,1200.0,5500,1200,1,,普通挂买,
8160,696784,0,19417,19417,-1,0,31.5,31.5,1,09:44:10,09:44:10,100,100,100,100.0,5500,100,1,,普通挂买,
8161,696930,0,19418,19418,-1,0,31.5,31.5,1,09:44:10,09:44:10,100,100,100,100.0,5500,100,1,,普通挂买,
8162,705073,0,19419,19419,-1,0,31.5,31.5,1,09:44:10,09:44:10,100,100,100,100.0,5500,100,1,,普通挂买,
8163,705783,0,19420,19420,-1,0,31.5,31.5,1,09:44:10,09:44:10,200,200,200,200.0,5500,200,1,,普通挂买,
8164,707470,0,19421,19421,-1,0,31.5,31.5,1,09:44:10,09:44:10,100,100,100,100.0,5500,100,1,,普通挂买,
8165,711714,0,19422,19422,-1,0,31.5,31.5,1,09:44:10,09:44:10,400,400,400,400.0,5500,400,1,,普通挂买,
8166,715038,0,19423,19423,-1,0,31.5,31.5,1,09:44:10,09:44:10,100,100,100,100.0,5500,100,1,,普通挂买,
8167,716189,0,19424,19441,-1,1,31.5,31.5,1,09:44:10,09:44:10,1600,200,4100,1025.0,5500,4100,4,,普通挂买,
8168,719220,0,19425,19425,-1,0,31.52,31.52,1,09:44:11,09:44:11,200,200,200,200.0,3500,200,1,,推动追买,
8169,719371,0,19426,19426,-1,0,31.52,31.52,1,09:44:11,09:44:11,200,200,200,200.0,3500,200,1,,普通挂买,
8170,719300,0,19427,19427,-1,0,31.51,31.51,1,09:44:12,09:44:12,100,100,100,100.0,100,200,1,,普通挂买,
8171,719816,0,19428,19428,-1,0,31.52,31.52,1,09:44:12,09:44:12,700,700,700,700.0,3500,700,1,,推动追买,
8172,719820,0,19429,19429,-1,0,31.52,31.52,1,09:44:12,09:44:12,200,200,200,200.0,3500,200,1,,普通挂买,
8173,719821,0,19430,19430,-1,0,31.52,31.52,1,09:44:12,09:44:12,100,100,100,100.0,3500,100,1,,普通挂买,
8174,720156,0,19432,19432,-1,0,31.51,31.51,1,09:44:13,09:44:13,300,300,300,300.0,1000,300,1,,推动追买,
8175,720225,0,19433,19433,-1,0,31.51,31.51,1,09:44:13,09:44:13,500,500,500,500.0,1000,500,1,,普通挂买,
8176,720396,0,19434,19434,-1,0,31.51,31.51,1,09:44:13,09:44:13,200,200,200,200.0,1000,200,1,,普通挂买,
8177,720407,0,19435,19435,-1,0,31.51,31.51,1,09:44:13,09:44:13,700,700,700,700.0,1000,700,1,,普通挂买,
8178,720431,0,19436,19438,1,0,31.51,31.51,1,09:44:13,09:44:13,1500,300,2800,933.3333333333334,5800,2800,3,,普通挂买,
8179,720704,0,19440,19440,-1,0,31.51,31.51,1,09:44:14,09:44:14,400,400,400,400.0,5800,400,1,,推动追买,
8180,720854,0,19442,19442,-1,0,31.51,31.51,1,09:44:14,09:44:14,3400,3400,3400,3400.0,5800,3400,1,,推动追买,
8181,720873,0,19443,19443,-1,0,31.51,31.51,1,09:44:14,09:44:14,500,500,500,500.0,5800,500,1,,普通挂买,
8182,716487,0,19444,19444,-1,0,31.5,31.5,1,09:44:14,09:44:14,200,200,200,200.0,500,200,1,,普通挂买,
8183,718008,0,19445,19446,1,0,31.5,31.5,1,09:44:14,09:44:14,300,200,500,250.0,600,500,2,,普通挂买,
8184,718107,0,19447,19449,1,0,31.5,31.5,1,09:44:15,09:44:15,500,400,1300,433.3333333333333,600,1300,3,,普通挂买,
8185,719679,0,19450,19450,-1,0,31.5,31.5,1,09:44:15,09:44:15,100,100,100,100.0,600,100,1,,普通挂买,
8186,685037,0,19451,19451,-1,0,31.49,31.49,1,09:44:15,09:44:15,100,100,100,100.0,600,100,1,,普通挂买,
8187,689156,0,19452,19452,-1,0,31.49,31.49,1,09:44:15,09:44:15,200,200,200,200.0,600,200,1,,普通挂买,
8188,692964,0,19453,19460,1,1,31.49,31.49,1,09:44:15,09:44:15,300,100,500,166.66666666666666,2500,500,3,,普通挂买,
8189,721819,0,19454,19454,-1,0,31.5,31.5,1,09:44:16,09:44:16,300,300,300,300.0,1500,300,1,,推动追买,
8190,721990,0,19455,19455,-1,0,31.5,31.5,1,09:44:16,09:44:16,600,600,600,600.0,1500,600,1,,普通挂买,
8191,722091,0,19456,19457,1,0,31.5,31.5,1,09:44:17,09:44:17,600,400,1000,500.0,1500,1000,2,,普通挂买,
8192,722127,0,19458,19458,-1,0,31.5,31.5,1,09:44:17,09:44:17,100,100,100,100.0,600,100,1,,普通挂买,
8193,696648,0,19461,19461,-1,0,31.49,31.49,1,09:44:17,09:44:17,1500,1500,1500,1500.0,2500,1500,1,,普通挂买,
8194,698041,0,19462,19462,-1,0,31.49,31.49,1,09:44:17,09:44:17,600,600,600,600.0,2500,600,1,,普通挂买,
8195,721289,0,19463,19561,1,1,31.49,31.49,1,09:44:17,09:44:17,300,100,900,150.0,2500,900,6,,普通挂买,
8196,722484,0,19464,19464,-1,0,31.5,31.5,1,09:44:17,09:44:17,100,100,100,100.0,1700,100,1,,推动追买,
8197,722581,0,19465,19474,1,0,31.5,31.51,2,09:44:17,09:44:17,3700,100,10000,1000.0,6600,10000,10,,普通挂买,推动追买
8198,722621,0,19475,19475,-1,0,31.51,31.51,1,09:44:18,09:44:18,600,600,600,600.0,6600,600,1,,普通挂买,
8199,722718,0,19478,19478,-1,0,31.5,31.5,1,09:44:18,09:44:18,100,100,100,100.0,500,100,1,,推动追买,
8200,722837,0,19480,19480,-1,0,31.5,31.5,1,09:44:18,09:44:18,200,200,200,200.0,500,200,1,,推动追买,
8201,722868,0,19481,19482,1,0,31.5,31.5,1,09:44:18,09:44:18,200,100,300,150.0,500,300,2,,普通挂买,
8202,722885,0,19483,19483,-1,0,31.51,31.51,1,09:44:18,09:44:18,200,200,200,200.0,7000,200,1,,推动追买,
8203,722897,0,19484,19487,1,0,31.51,31.51,1,09:44:18,09:44:18,500,100,1000,250.0,7000,1000,4,,普通挂买,
8204,722920,0,19488,19490,1,0,31.5,31.51,2,09:44:18,09:44:18,1200,300,2000,666.6666666666666,1800,2000,3,,普通挂买,推动追买
8205,723050,0,19492,19492,-1,0,31.51,31.51,1,09:44:18,09:44:18,200,200,200,200.0,1800,200,1,,推动追买,
8206,723292,0,19493,19497,1,0,31.5,31.52,3,09:44:19,09:44:19,700,100,1900,380.0,4600,1900,5,,普通挂买,推动追买
8207,723493,0,19498,19498,-1,0,31.52,31.52,1,09:44:19,09:44:19,400,400,400,400.0,4600,400,1,,普通挂买,
8208,723468,0,19499,19502,1,0,31.51,31.51,1,09:44:19,09:44:19,3200,100,3600,900.0,3200,3600,4,,普通挂买,
8209,723489,0,19503,19536,1,1,31.51,31.51,1,09:44:20,09:44:20,20600,100,35200,1466.6666666666667,45800,35200,24,,普通挂买,
8210,724732,0,19519,19519,-1,0,31.52,31.52,1,09:44:22,09:44:22,200,200,200,200.0,5000,200,1,,推动追买,
8211,725529,0,19526,19527,1,0,31.52,31.52,1,09:44:24,09:44:24,200,100,300,150.0,5000,300,2,,普通挂买,推动追买
8212,725678,0,19528,19529,1,0,31.52,31.52,1,09:44:24,09:44:24,600,400,1000,500.0,1000,1000,2,,普通挂买,
8213,725833,0,19530,19530,-1,0,31.52,31.52,1,09:44:24,09:44:24,300,300,300,300.0,1000,300,1,,普通挂买,
8214,726035,0,19531,19531,-1,0,31.52,31.52,1,09:44:25,09:44:25,100,100,100,100.0,1000,100,1,,普通挂买,
8215,726198,0,19533,19533,-1,0,31.52,31.52,1,09:44:25,09:44:25,500,500,500,500.0,2200,500,1,,推动追买,
8216,726255,0,19534,19534,-1,0,31.52,31.52,1,09:44:25,09:44:25,100,100,100,100.0,2200,100,1,,普通挂买,
8217,726285,0,19535,19535,-1,0,31.52,31.52,1,09:44:25,09:44:25,100,100,100,100.0,2200,100,1,,普通挂买,
8218,723512,0,19537,19549,1,1,31.51,31.51,1,09:44:25,09:44:25,25200,300,41300,4588.888888888889,45800,41300,9,,普通挂买,
8219,726882,0,19543,19543,-1,0,31.52,31.52,1,09:44:27,09:44:27,100,100,100,100.0,2200,100,1,,推动追买,
8220,727066,0,19546,19546,-1,0,31.52,31.52,1,09:44:27,09:44:27,500,500,500,500.0,2200,500,1,,推动追买,
8221,727137,0,19547,19548,1,0,31.52,31.52,1,09:44:27,09:44:27,900,100,1000,500.0,2200,1000,2,,普通挂买,
8222,724672,0,19550,19550,-1,0,31.51,31.51,1,09:44:27,09:44:27,100,100,100,100.0,2400,100,1,,普通挂买,
8223,727305,0,19551,19551,-1,0,31.51,31.51,1,09:44:27,09:44:27,300,300,300,300.0,2400,300,1,,普通挂买,
8224,727371,0,19552,19552,-1,0,31.51,31.51,1,09:44:28,09:44:28,700,700,700,700.0,2400,700,1,,普通挂买,
8225,723986,0,19553,19554,1,0,31.5,31.5,1,09:44:28,09:44:28,400,400,800,400.0,1000,800,2,,普通挂买,
8226,724497,0,19555,19555,-1,0,31.5,31.5,1,09:44:28,09:44:28,200,200,200,200.0,1000,200,1,,普通挂买,
8227,724541,0,19556,19557,1,0,31.5,31.5,1,09:44:28,09:44:28,400,200,600,300.0,2000,600,2,,普通挂买,
8228,724596,0,19558,19558,-1,0,31.5,31.5,1,09:44:28,09:44:28,500,500,500,500.0,2000,500,1,,普通挂买,
8229,726423,0,19559,19559,-1,0,31.5,31.5,1,09:44:28,09:44:28,200,200,200,200.0,2000,200,1,,普通挂买,
8230,727326,0,19560,19560,-1,0,31.5,31.5,1,09:44:28,09:44:28,100,100,100,100.0,2000,100,1,,普通挂买,
8231,724614,0,19562,19562,-1,0,31.49,31.49,1,09:44:28,09:44:28,500,500,500,500.0,2000,500,1,,普通挂买,
8232,727721,0,19563,19563,-1,0,31.49,31.49,1,09:44:28,09:44:28,100,100,100,100.0,2000,100,1,,普通挂买,
8233,727738,0,19564,19564,-1,0,31.49,31.49,1,09:44:29,09:44:29,100,100,100,100.0,2000,100,1,,普通挂买,
8234,685572,0,19565,19565,-1,0,31.48,31.48,1,09:44:29,09:44:29,400,400,400,400.0,400,400,1,,普通挂买,
8235,728199,0,19566,19566,-1,0,31.49,31.49,1,09:44:29,09:44:29,100,100,100,100.0,2000,100,1,,推动追买,
8236,728209,0,19567,19570,1,0,31.49,31.51,2,09:44:29,09:44:29,500,100,1000,250.0,2400,1000,4,,普通挂买,推动追买
8237,728227,0,19571,19577,1,0,31.51,31.51,1,09:44:30,09:44:30,1400,100,4600,657.1428571428571,3000,4600,7,,普通挂买,
8238,728390,0,19578,19578,-1,0,31.5,31.5,1,09:44:30,09:44:30,1000,1000,1000,1000.0,3000,1000,1,,普通挂买,
8239,728432,0,19579,19583,-1,1,31.5,31.51,2,09:44:30,09:44:30,1400,100,1500,750.0,3000,1500,2,,普通挂买,
8240,728439,0,19580,19581,1,0,31.52,31.52,1,09:44:30,09:44:30,700,700,1400,700.0,1500,1400,2,,普通挂买,推动追买
8241,728492,0,19582,19582,-1,0,31.52,31.52,1,09:44:30,09:44:30,200,200,200,200.0,1500,200,1,,普通挂买,
8242,728641,0,19584,19585,1,0,31.5,31.51,2,09:44:30,09:44:30,700,300,1000,500.0,2500,1000,2,,普通挂买,推动追买
8243,728738,0,19586,19590,1,0,31.51,31.52,2,09:44:31,09:44:31,4800,100,7900,1580.0,4800,7900,5,,普通挂买,推动追买
8244,728834,0,19591,19591,-1,0,31.52,31.52,1,09:44:31,09:44:31,300,300,300,300.0,1400,300,1,,普通挂买,
8245,728981,0,19592,19592,-1,0,31.51,31.51,1,09:44:31,09:44:31,200,200,200,200.0,1400,200,1,,普通挂买,
8246,728960,0,19593,19593,-1,0,31.5,31.5,1,09:44:31,09:44:31,100,100,100,100.0,49400,100,1,,普通挂买,
8247,727283,0,19594,19594,-1,0,31.48,31.48,1,09:44:31,09:44:31,500,500,500,500.0,49400,500,1,,普通挂买,
8248,725563,0,19595,19595,-1,0,31.47,31.47,1,09:44:31,09:44:31,100,100,100,100.0,49400,100,1,,普通挂买,
8249,729102,0,19596,19596,-1,0,31.47,31.47,1,09:44:32,09:44:32,2800,2800,2800,2800.0,49400,2800,1,,普通挂买,
8250,729521,0,19597,19597,-1,0,31.47,31.47,1,09:44:32,09:44:32,100,100,100,100.0,49400,100,1,,普通挂买,
8251,729835,0,19598,19598,-1,0,31.47,31.47,1,09:44:33,09:44:33,100,100,100,100.0,49400,100,1,,普通挂买,
8252,730019,0,19599,19599,-1,0,31.47,31.47,1,09:44:33,09:44:33,500,500,500,500.0,49400,500,1,,普通挂买,
8253,730094,0,19600,19600,-1,0,31.47,31.47,1,09:44:33,09:44:33,100,100,100,100.0,49400,100,1,,普通挂买,
8254,730479,0,19601,19601,-1,0,31.47,31.47,1,09:44:34,09:44:34,500,500,500,500.0,49400,500,1,,普通挂买,
8255,730496,0,19602,19602,-1,0,31.47,31.47,1,09:44:34,09:44:34,500,500,500,500.0,49400,500,1,,普通挂买,
8256,684511,0,19603,19603,-1,0,31.46,31.46,1,09:44:35,09:44:35,2200,2200,2200,2200.0,3300,2200,1,,普通挂买,
8257,684960,0,19604,19604,-1,0,31.46,31.46,1,09:44:35,09:44:35,100,100,100,100.0,3300,100,1,,普通挂买,
8258,686795,0,19605,19605,-1,0,31.46,31.46,1,09:44:35,09:44:35,700,700,700,700.0,3300,700,1,,普通挂买,
8259,687034,0,19606,19606,-1,0,31.46,31.46,1,09:44:35,09:44:35,300,300,300,300.0,3300,300,1,,普通挂买,
8260,689492,0,19607,19607,-1,0,31.46,31.46,1,09:44:35,09:44:35,5000,5000,5000,5000.0,5000,5000,1,,普通挂买,
8261,730751,0,19608,19608,-1,0,31.47,31.47,1,09:44:35,09:44:35,41300,41300,41300,41300.0,49400,41300,1,,推动追买,
8262,730768,0,19609,19611,1,0,31.47,31.5,3,09:44:35,09:44:35,2800,400,3600,1200.0,49400,3600,3,,普通挂买,推动追买
8263,730769,0,19612,19635,1,1,31.5,31.5,1,09:44:35,09:44:35,13300,100,35200,1760.0,13300,35200,20,,普通挂买,
8264,731090,0,19615,19615,-1,0,31.51,31.51,1,09:44:36,09:44:36,900,900,900,900.0,1400,900,1,,推动追买,
8265,732287,0,19622,19622,-1,0,31.51,31.51,1,09:44:38,09:44:38,100,100,100,100.0,5000,100,1,,推动追买,
8266,732461,0,19624,19624,-1,0,31.51,31.51,1,09:44:38,09:44:38,200,200,200,200.0,5000,200,1,,推动追买,
8267,733055,0,19632,19632,-1,0,31.51,31.51,1,09:44:39,09:44:39,100,100,100,100.0,5000,100,1,,推动追买,
8268,731564,0,19636,19636,-1,0,31.5,31.5,1,09:44:41,09:44:41,3200,3200,3200,3200.0,4400,3200,1,,普通挂买,
8269,731415,0,19637,19637,-1,0,31.47,31.47,1,09:44:41,09:44:41,300,300,300,300.0,1300,300,1,,普通挂买,
8270,732508,0,19638,19638,-1,0,31.47,31.47,1,09:44:41,09:44:41,200,200,200,200.0,1300,200,1,,普通挂买,
8271,732823,0,19639,19639,-1,0,31.47,31.47,1,09:44:41,09:44:41,400,400,400,400.0,1300,400,1,,普通挂买,
8272,733036,0,19640,19640,-1,0,31.47,31.47,1,09:44:41,09:44:41,300,300,300,300.0,1300,300,1,,普通挂买,
8273,733632,0,19641,19641,-1,0,31.47,31.47,1,09:44:41,09:44:41,100,100,100,100.0,1300,100,1,,普通挂买,
8274,691696,0,19642,19642,-1,0,31.46,31.46,1,09:44:41,09:44:41,200,200,200,200.0,1100,200,1,,普通挂买,
8275,692101,0,19643,19643,-1,0,31.46,31.46,1,09:44:41,09:44:41,200,200,200,200.0,1100,200,1,,普通挂买,
8276,692276,0,19644,19644,-1,0,31.46,31.46,1,09:44:41,09:44:41,500,500,500,500.0,1100,500,1,,普通挂买,
8277,719546,0,19645,19647,1,0,31.46,31.46,1,09:44:41,09:44:41,1000,200,2000,666.6666666666666,5000,2000,3,,普通挂买,
8278,734121,0,19648,19648,-1,0,31.46,31.46,1,09:44:42,09:44:42,300,300,300,300.0,5000,300,1,,普通挂买,
8279,734273,0,19650,19658,-1,1,31.46,31.46,1,09:44:42,09:44:42,200,100,400,133.33333333333334,1000,400,3,,普通挂买,推动追买
8280,734437,0,19651,19651,-1,0,31.47,31.47,1,09:44:42,09:44:42,400,400,400,400.0,4000,400,1,,推动追买,
8281,734460,0,19652,19652,-1,0,31.47,31.47,1,09:44:42,09:44:42,100,100,100,100.0,4000,100,1,,普通挂买,
8282,734472,0,19653,19653,-1,0,31.47,31.47,1,09:44:42,09:44:42,600,600,600,600.0,4000,600,1,,普通挂买,
8283,734625,0,19655,19655,-1,0,31.47,31.47,1,09:44:42,09:44:42,100,100,100,100.0,5000,100,1,,推动追买,
8284,734791,0,19656,19656,-1,0,31.47,31.47,1,09:44:43,09:44:43,500,500,500,500.0,5000,500,1,,普通挂买,
8285,734803,0,19657,19657,-1,0,31.47,31.47,1,09:44:43,09:44:43,100,100,100,100.0,5000,100,1,,普通挂买,
8286,734400,0,19659,19659,-1,0,31.46,31.46,1,09:44:43,09:44:43,100,100,100,100.0,1000,100,1,,普通挂买,
8287,734934,0,19660,19660,-1,0,31.46,31.46,1,09:44:43,09:44:43,200,200,200,200.0,1000,200,1,,普通挂买,
8288,734964,0,19662,19662,-1,0,31.46,31.46,1,09:44:43,09:44:43,300,300,300,300.0,1000,300,1,,推动追买,
8289,735153,0,19663,19663,-1,0,31.46,31.46,1,09:44:44,09:44:44,100,100,100,100.0,1000,100,1,,普通挂买,
8290,735180,0,19664,19665,1,0,31.46,31.47,2,09:44:44,09:44:44,200,100,300,150.0,5000,300,2,,普通挂买,推动追买
8291,735407,0,19667,19667,-1,0,31.47,31.47,1,09:44:44,09:44:44,100,100,100,100.0,5000,100,1,,推动追买,
8292,679452,0,19669,19669,-1,0,31.45,31.45,1,09:44:45,09:44:45,1200,1200,1200,1200.0,14300,1200,1,,普通挂买,
8293,680959,0,19670,19670,-1,0,31.45,31.45,1,09:44:45,09:44:45,300,300,300,300.0,14300,300,1,,普通挂买,
8294,681136,0,19671,19671,-1,0,31.45,31.45,1,09:44:45,09:44:45,4700,4700,4700,4700.0,14300,4700,1,,普通挂买,
